Id,SourceTagName,TargetTagName
"7218","glide-image-library","android-glide"
"7219","type-library","typelib"
"7220","typelibrary","typelib"
"7221","framelayout","android-framelayout"
"7222","aws-sagemaker","amazon-sagemaker"
"7223","sagemaker","amazon-sagemaker"
"7224","nawk","awk"
"7225","python-dash","plotly-dash"
"7226","helm","kubernetes-helm"
"7227","dash","hyphen"
"7228","sql-tuning","query-optimization"
"7229","query-tuning","query-optimization"
"7230","google-organization-chart","google-visualization"
"7231","google-timeline-chart","google-visualization"
"7232","linqjs","linq.js"
"7233","framework7","html-framework-7"
"7234","toc","tableofcontents"
"7235","workday","workday-api"
"7236","julius","yesod-julius"
"7237","curator","apache-curator"
"7238","vs-2013","visual-studio-2013"
"7239","globalinterpreterlock","gil"
"7240","asan","address-sanitizer"
"7241","asi","automatic-semicolon-insertion"
"7242","markojs","marko"
"7243","specialization","template-specialization"
"7244","zooming","zoom"
"7247","aws-sam-local","aws-sam-cli"
"7248","lodash-es","lodash"
"7249","symfony2.4","symfony-2.4"
"7250","symfony3.4","symfony-3.4"
"7251","symfony4.2","symfony-4.2"
"7252","pascal-case","pascalcasing"
"7253","dragging","drag"
"7254","pendrive","usb-drive"
"7255","ai-openscale","watson-openscale"
"7256","throttle","throttling"
"7257","numberpad","numpad"
"7258","ballerinalang","ballerina"
"7259","3d-studio","3ds"
"7260","cloudera-sentry","apache-sentry"
"7261","code-conventions","coding-style"
"7262","konvajs-reactjs","react-konva"
"7263","rdotnet","r.net"
"7264","connectivitymanager","android-connectivitymanager"
"7265","videoview","android-videoview"
"7266","architecture-components","android-architecture-components"
"7267","appcrash","crash"
"7268","patching","patch"
"7269","jetbrains","jetbrains-ide"
"7270","jquery-hover","jquery-events"
"7271","facebook-ar-studio","spark-ar-studio"
"7273","gcd","grand-central-dispatch"
"7274","constraint-layout","android-constraintlayout"
"7275","cartography","maps"
"7276","mawk","awk"
"7277","awk-formatting","awk"
"7278","execution-order","order-of-execution"
"7280","google-cse","google-custom-search"
"7281","delphi-rtl","delphi-run-time-library"
"7282","rtl","register-transfer-level"
"7283","circle","geometry"
"7284","amazon-payments","amazon-pay"
"7285","pure-css","yui-pure-css"
"7286","music-player","audio-player"
"7287","fhir","hl7-fhir"
"7288","pywikipedia","pywikibot"
"7289","trimming","trim"
"7290","multilanguage","multilingual"
"7291","subtract","subtraction"
"7292","fp16","half-precision-float"
"7293","usersettings","settings"
"7294","user-settings","settings"
"7295","altera","intel-fpga"
"7297","wrap-content","android-wrap-content"
"7298","pso","particle-swarm"
"7299","hextiles","hexagonal-tiles"
"7300","gke","google-kubernetes-engine"
"7301","webdriver","selenium-webdriver"
"7302","selenium","selenium-webdriver"
"7304","google-bigquery-ml","google-bigquery"
"7305","geographical-information","gis"
"7306","mvcsitemap","mvcsitemapprovider"
"7308","infer","type-inference"
"7309","flamingo","radiance-flamingo"
"7310","nx","nomachine-nx"
"7311","trash","recycle-bin"
"7312","recycling","recycle"
"7313","gogland","goland"
"7314","self-host","self-hosting"
"7315","android-expansion-files","apk-expansion-files"
"7316","unix-domain-sockets","unix-socket"
"7317","fop","apache-fop"
"7318","google-maps-ios","google-maps-sdk-ios"
"7319","android-navigation-component","android-architecture-navigation"
"7320","bootsector","bootloader"
"7321","qi4j","apache-zest"
"7322","xcode-service","xcode-server"
"7323","access-ef-provider","jet-ef-provider"
"7324","shorten-url","url-shortener"
"7326","free-function","non-member-functions"
"7327","tv","television"
"7328","exams","r-exams"
"7329","edf","european-data-format"
"7330","shinyapps.io","shinyapps"
"7331","angularjs2","angular"
"7332","osx-high-sierra","macos-high-sierra"
"7333","service-fabric","azure-service-fabric"
"7334","createfolder","create-directory"
"7335","shared-folders","shared-directory"
"7336","folder-structure","directory-structure"
"7337","current-working-directory","working-directory"
"7338","current-dir","working-directory"
"7339","working-folder","working-directory"
"7341","subdirectories","subdirectory"
"7342","subfolder","subdirectory"
"7343","folder","directory"
"7344","folders","directory"
"7345","one-hot","one-hot-encoding"
"7346","xmldoc","xml-documentation"
"7347","sqlite3","sqlite"
"7348","copyfile","file-copying"
"7350","gmpl","mathprog"
"7351","gnu-mathprog","mathprog"
"7352","integration-tests","integration-testing"
"7353","appcompat","android-appcompat"
"7355","discord.py-rewrite","discord.py"
"7356","android-textview","textview"
"7357","shp","shapefile"
"7358","gui-thread","ui-thread"
"7359","lotusrb","hanami"
"7360","redshift","amazon-redshift"
"7361","object-database","object-oriented-database"
"7362","oodbms","object-oriented-database"
"7363","thorntail","wildfly-swarm"
"7364","php-mysqli","mysqli"
"7365","pos-tagging","pos-tagger"
"7366","whisker","boxplot"
"7367","ssis-development","ssis"
"7368","aci","azure-container-instances"
"7369","aws-cloudfront","amazon-cloudfront"
"7370","aws-cloudwatch","amazon-cloudwatch"
"7371","opsworks","aws-opsworks"
"7372","amazon-sdk","aws-sdk"
"7373","aws-sdk-php","aws-php-sdk"
"7374","awsiossdk","aws-sdk-ios"
"7376","repetition","repeat"
"7378","ec2-container-service","amazon-ecs"
"7379","cirrus","adobe-cirrus"
"7380","html-form","forms"
"7381","prestosql","presto"
"7384","html5","html"
"7385","time-tag","html"
"7386","dagger-android","dagger"
"7387","dagger.android","dagger"
"7388","xhtml5","xhtml"
"7390","relayjs","relay"
"7391","pytesseract","python-tesseract"
"7393","quilljs","quill"
"7394","64bit","64-bit"
"7395","128bit","128-bit"
"7396","24bit","24-bit"
"7397","8bit","8-bit"
"7398","7bit","7-bit"
"7399","tracing","trace"
"7400","echo-framework","go-echo"
"7401","wrapping","word-wrap"
"7402","textwrapping","word-wrap"
"7404","linewrap","word-wrap"
"7405","subdirs","subdirectory"
"7406","cq5","aem"
"7407","bcl","base-class-library"
"7408","project-centennial","desktop-bridge"
"7409","ontouchevent","touch-event"
"7410","http-basic-authentication","basic-authentication"
"7411","shortcut-key","keyboard-shortcuts"
"7412","cep","complex-event-processing"
"7413","conditions","conditional-statements"
"7414","conditionals","conditional-statements"
"7415","condition","conditional-statements"
"7416","sin","trigonometry"
"7417","sine","trigonometry"
"7418","cosine","trigonometry"
"7419","cos","trigonometry"
"7420","tan","trigonometry"
"7421","yosemite","osx-yosemite"
"7422","gradients","gradient"
"7423","backbone-collections","backbone.js-collections"
"7424","hana-cloud-platform","sap-cloud-platform"
"7425","vibrate","vibration"
"7426","32bit","32-bit"
"7427","16bit","16-bit"
"7428","specfiles","rpm-spec"
"7429","snap-package","snapcraft"
"7430","esa-snap","sentinel-application-platform"
"7433","modelsim","questasim"
"7434","nowjs","vercel"
"7435","sqlprofiler","sql-server-profiler"
"7436","julian","julian-date"
"7437","okhttpclient","okhttp"
"7438","css-border-image","css"
"7439","css-border-radius","css"
"7440","css-box-shadow","css"
"7441","css-text-shadow","css"
"7442","css3","css"
"7443","css-text-overflow","css"
"7444","pixijs","pixi.js"
"7445","keyframe","css-animations"
"7449","uncaught-typeerror","typeerror"
"7450","downloading","download"
"7451","hls","http-live-streaming"
"7452","typo3-neos","neoscms"
"7453","splash","splash-screen"
"7454","gml","game-maker"
"7455","game-maker-language","game-maker"
"7457","google-contacts","google-contacts-api"
"7458","google-analytics-v4","google-analytics-firebase"
"7459","google-analytics-android","google-analytics-firebase"
"7460","java-module","jigsaw"
"7461","meeting","meeting-request"
"7462","lsl","linden-scripting-language"
"7463","secondlife","linden-scripting-language"
"7464","turing","turing-machines"
"7465","smartfox","smartfoxserver"
"7466","http-etag","etag"
"7467","jxa","javascript-automation"
"7468","xml-dtd","dtd"
"7471","android-gradle","android-gradle-plugin"
"7472","tensorflowjs","tensorflow.js"
"7473","lfs","linux-from-scratch"
"7474","mysql-if","mysql"
"7475","mysqli-fetch-array","mysqli"
"7476","ef-core-2.2","entity-framework-core-2.2"
"7477","ceiling","ceil"
"7478","cloud-foundry-bosh","cf-bosh"
"7479","angularjs-digest-cycle","angularjs-digest"
"7480","hardware-security-module","hsm"
"7481","spring-mvc-initbinders","spring-mvc"
"7482","spring-java-config","spring"
"7483","azure-msi","azure-managed-identity"
"7484","s4sdk","sap-cloud-sdk"
"7485","seam-solder","deltaspike"
"7487","multidex","android-multidex"
"7488","pubsubhubbub","websub"
"7489","trap","bash-trap"
"7490","bpms","business-process-management"
"7491","bpm","business-process-management"
"7492","slick-slider","slick.js"
"7494","webdb","web-sql"
"7495","advertisement","ads"
"7496","advertising","ads"
"7497","adserver","advertisement-server"
"7498","virtual-method","virtual-functions"
"7499","cakephp-appmodel","cakephp-model"
"7500","uiautomator","android-uiautomator"
"7501","android-navigation-drawer","navigation-drawer"
"7502","client-scripting","client-side"
"7503","partial-function-application","partial-application"
"7504","fixed-point-combinators","fixpoint-combinators"
"7505","alertdialog","android-alertdialog"
"7506","jwt-auth","jwt"
"7507","gz","gzip"
"7508","azure-function-app","azure-functions"
"7510","proj4","proj"
"7512","man","manpage"
"7513","cxx","c++"
"7516","artemis","activemq-artemis"
"7517","appcompat-v7","android-appcompat"
"7518","appcompat-v7-r21","android-appcompat"
"7519","appcompat-v7-r22.1","android-appcompat"
"7520","appcompat-v7-r22.2","android-appcompat"
"7521","appcompat-v7-r23","android-appcompat"
"7522","appcompat-v7-r23.1","android-appcompat"
"7523","appcompat-v7-r23.2","android-appcompat"
"7524","appcompat-v7-r24","android-appcompat"
"7525","appcompat-v7-r25","android-appcompat"
"7526","data-cleansing","data-cleaning"
"7527","client-object-model","sharepoint-clientobject"
"7528","docker-on-windows","docker-for-windows"
"7529","docker-windows","docker-for-windows"
"7530","mint","linux-mint"
"7531","php-ffmpeg","ffmpeg-php"
"7532","ami","amazon-ami"
"7533","web-audio","web-audio-api"
"7536","hg-convert","mercurial-convert"
"7539","machine-config","machine.config"
"7540","google-script","google-apps-script"
"7541","allow-same-origin","same-origin-policy"
"7542","jeasyui","jquery-easyui"
"7544","ibm-personal-communications","ibm-pcomm"
"7545","pop-up","popup"
"7546","twiml","twilio-twiml"
"7547","rnfirebase","react-native-firebase"
"7549","mathdotnet","math.net"
"7550","sqlparameters","sqlparameter"
"7551","format-string","format-specifiers"
"7552","npmjs","npm"
"7553","okhttp3","okhttp"
"7554","python-bigquery","google-bigquery"
"7555","bigquery-ml","google-bigquery"
"7556","bigquery-standard-sql","google-bigquery"
"7557","celementtree","elementtree"
"7559","asyncio","python-asyncio"
"7560","chrome-mobile","mobile-chrome"
"7561","embedded-control","embedded"
"7562","perl5","perl"
"7563","riotjs","riot.js"
"7564","flatzinc","minizinc"
"7565","androidq","android-10.0"
"7566","android-10.0-q","android-10.0"
"7567","relativelayout","android-relativelayout"
"7568","confluent-kafka","confluent-platform"
"7569","confluent","confluent-platform"
"7570","ibm-cloud-private-for-data","cloud-pak-for-data"
"7571","google-drive-api-v3","google-drive-api"
"7572","wpfgrid","wpf-grid"
"7573","android-support-design","android-design-library"
"7574","sigsegv","segmentation-fault"
"7575","openid","openid-connect"
"7576","entity-relationship-model","entity-relationship"
"7577","cloudera","hortonworks-data-platform"
"7578","salesforce-commerce-cloud","demandware"
"7579","meson","meson-build"
"7580","rakudo","raku"
"7581","snowflake","snowflake-cloud-data-platform"
"7582",".obj","wavefront"
"7583","pycorenlp","stanford-nlp"
"7584","slam","slam-algorithm"
"7585","android-bottom-nav-view","android-bottomnav"
"7586","android-bottomnavigationview","android-bottomnav"
"7587","air-native-extension","ane"
"7588","network-programming","sockets"
"7589","azure-search","azure-cognitive-search"
"7590","bigquery","google-bigquery"
"7591","google-app-engine-python","google-app-engine"
"7592","enumeration","enums"
"7593","aws-ebs","amazon-ebs"
"7594","mulesoft","mule"
"7595","mule-esb","mule"
"7596","esp32","esp8266"
"7597","infrastructure-as-a-code","infrastructure-as-code"
"7598","beanstalk","amazon-elastic-beanstalk"
"7600","reflect","reflection"
"7601","statefulset","kubernetes-statefulset"
"7602","pbac","abac"
"7603","alfa","xacml"
"7604","xcode11","xcode11.2"
"7605","google-iam","google-cloud-iam"
"7606","ssm","aws-ssm"
"7607","kinesis","amazon-kinesis"
"7608","ecr","amazon-ecr"
"7609","appstoreconnect","app-store-connect"
"7610","itunesconnect","app-store-connect"
"7611","itunes-connect","app-store-connect"
"7612","template-deduction","template-argument-deduction"
"7613","class-template-argument-deduction","template-argument-deduction"
"7614","atlassian-localstack","localstack"
"7615","kentico-cloud","kentico-kontent"
"7616","kotlinx.serialisation","kotlinx.serialization"
"7617","uinavigation","uinavigationcontroller"
"7618","health-kit","healthkit"
"7619","hit-test","hittest"
"7620","hit-testing","hittest"
"7621","news-feed","feed"
"7622","isotope","jquery-isotope"
"7623","watch-os-2","watchos-2"
"7624","watch-os","watchos"
"7625","watch-os-3","watchos-3"
"7626","watch-os-4","watchos-4"
"7627","watch-os-5","watchos-5"
"7628","watch-os-6","watchos-6"
"7629","watch-os-2-beta3","watchos-2-beta3"
"7630","snowflake-datawarehouse","snowflake-cloud-data-platform"
"7631","snowflake-connector-python","snowflake-cloud-data-platform"
"7632","asp","asp-classic"
"7633","pod","kubernetes-pod"
"7634","stackframe","stack-frame"
"7635","tfs2018","tfs-2018"
"7636","tfs2008","tfs-2008"
"7637","tfs2017","tfs-2017"
"7638","tfs2012","tfs-2012"
"7639","tfs2010","tfs-2010"
"7640","tfs2013","tfs-2013"
"7641","tfs2015","tfs-2015"
"7642","tfs2005","tfs-2005"
"7644","aurelia-bundling","aurelia"
"7646","aurelia-testing","aurelia"
"7647","aurelia-ux","aurelia"
"7648","aurelia-form","aurelia"
"7651","open-graph-protocol","facebook-opengraph"
"7652","schtasks.exe","windows-task-scheduler"
"7653","windowstaskschedule","windows-task-scheduler"
"7654","windows-scheduler","windows-task-scheduler"
"7655","schtasks","windows-task-scheduler"
"7656","aws-ecr","amazon-ecr"
"7657","ssr","server-side-rendering"
"7658","serverside-rendering","server-side-rendering"
"7659","htmllayout","layout"
"7660","html-layout","layout"
"7661","perl6","raku"
"7662","ms-flow","power-automate"
"7663","microsoft-flow","power-automate"
"7664","powerautomate","power-automate"
"7665","codeigniter-htaccess",".htaccess"
"7667","admanager","google-ad-manager"
"7668","scalaz-zio","zio"
"7669","entity-framework-core-3.0","ef-core-3.0"
"7670","nullablereferencetypes","nullable-reference-types"
"7672","svg-transform","svg-transforms"
"7673","css-transform","css-transforms"
"7674","asp-net-core","asp.net-core"
"7675","openshift-origin","openshift"
"7676","lazyload","lazy-loading"
"7677","google-linechart","google-visualization"
"7678","dropbox-js","dropbox-sdk-js"
"7679","java-ee","jakarta-ee"
"7680","java-ee-web-profile","jakarta-ee"
"7681","google-php-sdk","google-api-php-client"
"7682","sap-connector","sap-dotnet-connector"
"7683","sap-nco","sap-dotnet-connector"
"7684","microsoft-visual-c++","visual-c++"
"7687","phalconphp","phalcon"
"7688","hdp","hortonworks-data-platform"
"7689","removable-drive","removable-storage"
"7691","popperjs","popper.js"
"7693","svg-image","svg"
"7694","r8","android-r8"
"7695","d8-dexer","android-d8"
"7696","lsm","linux-security-module"
"7697","cstdint","stdint"
"7698","int","integer"
"7699","googlescript","google-apps-script"
"7700","anypoint-studio","mule-studio"
"7702","pixel-shading","fragment-shader"
"7703","generated-columns","calculated-columns"
"7704","expandablelistview","listview"
"7705","google-oauth-python-client","google-api-python-client"
"7706","google-console-developer","google-developers-console"
"7707","phpunit-testing","phpunit"
"7708","processor-architecture","cpu-architecture"
"7709","angularjs-ng-route","ngroute"
"7710","angularjs-routing","ngroute"
"7711","online-radio","internet-radio"
"7712","entity-framework-migrations","ef-migrations"
"7713","system-text-json","system.text.json"
"7714","java.util.random","random"
"7715","chrome-devtools-protocol","google-chrome-devtools"
"7716","lamina","lamina-clojure"
"7717","jsx","reactjs"
"7718","zend-expressive","mezzio"
"7719","apigility","laminas-api-tools"
"7720","huawei","huawei-mobile-services"
"7721","hms-integration","huawei-mobile-services"
"7722","ibm","websphere"
"7723","decorator-pattern","decorator"
"7724","builder-pattern","builder"
"7725","dctm","documentum"
"7726","recycler-adapter","android-recyclerview"
"7727","corvid","wixcode"
"7728","8-puzzle","sliding-tile-puzzle"
"7729","9-puzzle","sliding-tile-puzzle"
"7730","15-puzzle","sliding-tile-puzzle"
"7731","16-puzzle","sliding-tile-puzzle"
"7732","pyspark-dataframes","pyspark"
"7733","temporal","cadence-workflow"
"7734","hql-hive","hive-query"
"7735","google-cloud-test-lab","firebase-test-lab"
"7736","snowflake-data-warehouse","snowflake-cloud-data-platform"
"7737","zeek","bro"
"7739","efcore","entity-framework-core"
"7740","setuptools","setup.py"
"7745","zeit-now","vercel"
"7746","react.js","reactjs"
"7747","openjdk-8","java-8"
"7748","java-api","java"
"7749","ag-grid-angular","ag-grid"
"7750","ag-grid-react","ag-grid"
"7751","ag-grid-vue","ag-grid"
"7752","android-jetpack-navigation","android-architecture-navigation"
"7753","wopi","ms-wopi"
"7754","wc-subscriptions","woocommerce-subscriptions"
"7755","zeit","vercel"
"7756","inertia","inertiajs"
"7757","material-ui","material-ui-next"
"7758","code-comments","comments"
"7759","commenting","comments"
"7760","dfs","depth-first-search"
"7762","ksql","ksqldb"
"7763","numpy-broadcasting","array-broadcasting"
"7765","laravel-stripe","laravel-cashier"
"7766","generic-lambda","lambda"
"7767","cookbook","chef"
"7768","spring-reactor","spring-webflux"
"7769","spring-reactive","spring-webflux"
"7770","hms","huawei-mobile-services"
"7771","ui5-library","sapui5"
"7772","sapui5-theming","sapui5"
"7773","sapui5-smarttable","sapui5"
"7774","sapui5-opa","sapui5"
"7775","sapui5-smartfield","sapui5"
"7776","vs-2019","visual-studio-2019"
"7777","google-or-tools","or-tools"
"7778","lambdaexpression","lambda"
